# Age_Ma	Sea_level_m
103.100000	170.436551
103.200000	172.942655
103.300000	173.975445
103.400000	173.449830
103.500000	170.913569
103.600000	166.330269
103.700000	160.004956
103.800000	151.656265
103.900000	142.496262
104.000000	132.302196
104.100000	122.799527
104.200000	113.984648
104.300000	107.041754
104.400000	102.144250
104.500000	99.942809
104.600000	99.917108
104.700000	101.742079
104.800000	106.657090
104.900000	116.240075
105.000000	130.227211
105.100000	144.238036
105.200000	153.088898
105.300000	155.504940
105.400000	153.560727
105.500000	145.109886
105.600000	130.566139
105.700000	113.752917
105.800000	95.659259
105.900000	78.908478
106.000000	65.517508
106.100000	58.078067
106.200000	57.367481
106.300000	64.461337
106.400000	84.252773
106.500000	110.560109
106.600000	132.237478
106.700000	142.932071
106.800000	145.155987
106.900000	142.316076
107.000000	131.560519
107.100000	111.932243
107.200000	95.504516
107.300000	89.043867
107.400000	89.328822
107.500000	97.512789
107.600000	118.820995
107.700000	137.609866
107.800000	143.863399
107.900000	137.354084
108.000000	79.091427
108.100000	74.972499
108.200000	78.798301
108.300000	89.964351
108.400000	105.648571
108.500000	119.252102
108.600000	130.061418
108.700000	136.960377
108.800000	140.177446
108.900000	140.726542
109.000000	138.661537
109.100000	131.367067
109.200000	114.371431
109.300000	85.840101
109.400000	57.196409
109.500000	41.730106
109.600000	38.214212
109.700000	40.766374
109.800000	50.633986
109.900000	66.779920
110.000000	85.337262
110.100000	102.255135
110.200000	115.606507
110.300000	125.692887
110.400000	132.167644
110.500000	135.324669
110.600000	136.613401
110.700000	135.226819
110.800000	128.902607
110.900000	111.446435
111.000000	87.293848
111.100000	77.083286
111.200000	74.838802
111.300000	75.732003
111.400000	79.415679
111.500000	85.494344
111.600000	93.827999
111.700000	104.099925
111.800000	114.040694
111.900000	122.325594
112.000000	129.226336
112.100000	133.251606
112.200000	134.938018
112.300000	132.669739
112.400000	113.430812
112.500000	83.264569
112.600000	73.478620
112.700000	73.677229
112.800000	78.011787
112.900000	87.504019
113.000000	100.595093
113.100000	113.628433
113.200000	124.016785
113.300000	131.204108
113.400000	133.651671
113.500000	132.212416
113.600000	123.536424
113.700000	104.596101
113.800000	90.905006
113.900000	84.359569
114.000000	81.435840
114.100000	80.462866
114.200000	80.514726
114.300000	81.966597
114.400000	85.114576
114.500000	90.013645
114.600000	97.925082
114.700000	107.880339
114.800000	117.461629
114.900000	125.303623
115.000000	130.786944
115.100000	134.063550
115.200000	135.655513
115.300000	135.905382
115.400000	135.317946
115.500000	133.648260
115.600000	130.934251
115.700000	127.159910
115.800000	122.355879
115.900000	116.445357
116.000000	108.886181
116.100000	100.618554
116.200000	92.926365
116.300000	87.011283
116.400000	82.148242
116.500000	79.880641
116.600000	79.821004
116.700000	81.955552
116.800000	86.814411
116.900000	94.394345
117.000000	104.602905
117.100000	115.796967
117.200000	126.503646
117.300000	134.536202
117.400000	140.079897
117.500000	143.074070
117.600000	143.302555
117.700000	139.977378
117.800000	131.455579
117.900000	116.028446
118.000000	101.057065
118.100000	92.534923
118.200000	88.299571
118.300000	87.015808
118.400000	87.997252
118.500000	92.103412
118.600000	101.348349
118.700000	120.488396
118.800000	135.825083
118.900000	143.757728
119.000000	147.708267
119.100000	149.112453
119.200000	149.041234
119.300000	147.206251
119.400000	143.593415
119.500000	137.555292
119.600000	128.601197
119.700000	116.481865
119.800000	102.869232
119.900000	88.126213
120.000000	73.675348
120.100000	61.573376
120.200000	53.153924
120.300000	48.046761
120.400000	45.062728
120.500000	44.480594
120.600000	46.356844
120.700000	51.126037
120.800000	59.923800
120.900000	73.752246
121.000000	96.459535
121.100000	125.411667
121.200000	147.591727
121.300000	154.057916
121.400000	151.415416
121.500000	139.652847
121.600000	127.890277
121.700000	116.127708
121.800000	104.365139
121.900000	94.947331
122.000000	87.954206
122.100000	80.961081
122.200000	73.967956
122.300000	66.974830
122.400000	59.981705
122.500000	53.343259
122.600000	53.293591
122.700000	53.243923
122.800000	53.194255
122.900000	53.144586
123.000000	53.094918
123.100000	53.045250
123.200000	53.897584
123.300000	55.325299
123.400000	56.753013
123.500000	58.180728
123.600000	59.608442
123.700000	61.036157
123.800000	81.416714
123.900000	156.331027
124.000000	141.729197
124.100000	94.871894
124.200000	99.705442
124.300000	110.989311
124.400000	120.449954
124.500000	130.407392
124.600000	141.083219
124.700000	144.678835
124.800000	146.471742
124.900000	148.264648
125.000000	150.057554
125.100000	151.850461
125.200000	153.643367
125.300000	155.436273
125.400000	157.229180
125.500000	159.022086
125.600000	160.814992
125.700000	162.253172
125.800000	162.604100
125.900000	162.955028
126.000000	163.305956
126.100000	162.345156
126.200000	157.504549
126.300000	152.663942
126.400000	147.823336
126.500000	142.982729
126.600000	150.632426
126.700000	160.315428
126.800000	163.955333
126.900000	156.959491
127.000000	151.213000
127.100000	141.507615
127.200000	157.442040
127.300000	109.363047
127.400000	71.692283
127.500000	132.108672
127.600000	152.952802
