,outflux,outflux,outflux,influx,influx,influx,cumulative_outflux,cumulative_outflux,cumulative_outflux,cumulative_influx,cumulative_influx,cumulative_influx
,min,mean,max,min,mean,max,min,mean,max,min,mean,max
age,,,,,,,,,,,,
104,23.303722362777826,28.02334007845996,32.74244311835034,18.82696912583896,24.717018275517585,31.171671484220404,1626.1852109185543,2050.6163092450615,2475.0474075715697,1303.520039311485,1830.5187100899996,2421.0158473347774
105,23.303722362777826,28.051163134457532,32.85530880322866,18.82696912583896,24.725275039090036,31.289065829790243,1649.7188361045467,2078.810776239672,2507.9027163747983,1322.5374520896328,1855.3232988020868,2452.3049131645676
106,23.29973351003508,28.02334007845996,32.74244311835034,18.82438717432487,24.717018275517585,31.171671484220404,1672.9203884733024,2106.6886631846223,2540.456937895943,1341.2781096329875,1879.8703690128616,2483.358015075021
107,23.29973351003508,28.02334007845996,32.74244311835034,18.82438717432487,24.717018275517585,31.171671484220404,1696.2241108360802,2134.6776818271405,2573.131252818202,1360.1024968073123,1904.5122962339983,2514.518442121545
108,23.204197362761963,28.02334007845996,32.74244311835034,18.740657543354676,24.717018275517585,31.171671484220404,1719.4114627744673,2162.7010219056006,2605.9905810367345,1378.814867139341,1929.229314509516,2545.963612890417
109,23.201552368755696,27.989018642518335,32.67431492225884,18.725192313078264,24.641927221136648,31.16042704652417,1742.6156601372293,2190.752185040058,2638.8887099428875,1397.5400594524192,1953.9727852406086,2577.4505089355234
110,23.187351938387216,27.8778869449502,32.55422152114469,18.712370332028694,24.547070210774887,31.053101910453385,1763.1612241749588,2215.8874279224165,2668.613631669875,1414.0889600504772,1976.2205016416478,2606.083695744627
111,21.56510939983015,26.30981137399741,31.48694789608464,17.37764345177141,23.37299462683652,30.655734357253444,1784.726333574789,2242.197239296414,2699.6681450180395,1431.4666035022487,1999.4894467522406,2635.953789884762
112,21.52777218860046,26.25233958446867,31.47404582481599,17.349811653050267,23.35297861824285,30.655734357253444,1806.2541057633894,2268.4397034566427,2730.625301149897,1448.816415155299,2022.6932978759496,2665.7170381007545
113,21.395559406595535,26.25233958446867,31.47404582481599,17.242286685865896,23.35297861824285,30.655734357253444,1827.649665169985,2294.530384251165,2761.4111033323456,1466.0587018411647,2045.7653240421153,2695.321233444718
114,21.395559406595535,26.25233958446867,31.47404582481599,17.242286685865896,23.35297861824285,30.655734357253444,1849.0245348874003,2320.609030780497,2792.193526673595,1483.282949608167,2068.8300583740584,2724.930178963417
115,21.395559406595535,26.25233958446867,31.47404582481599,17.242286685865896,23.35297861824285,30.655734357253444,1870.042266160253,2346.8613703649658,2823.6804745696795,1500.1563459889164,2092.2030530008947,2755.5859133206704
116,21.483318911459072,26.30981137399741,31.48694789608464,17.25248235673872,23.37299462683652,30.66071691520369,1891.0111589672786,2373.0828396808865,2855.1545203944956,1516.9874159881524,2115.5560316191377,2786.246630235874
117,21.483318911459072,26.520010177939998,31.800930612662615,17.25248235673872,23.609121434140516,30.956293710198008,1912.250248710496,2399.6028498588266,2886.9554510071584,1534.039435314179,2139.165153053278,2817.202923946072
118,21.483318911459072,26.782626488395994,32.08193406533292,17.25248235673872,23.83241502449972,31.2051687315185,1933.733567621955,2426.3854763472227,2919.0373850724914,1551.2919176709177,2162.997568077778,2848.4080926775905
119,21.729519262608274,27.053340247744046,32.37716123287982,17.45394474547697,24.06431470585856,31.47117311779318,1955.4630868845632,2453.4388165949667,2951.414546305371,1568.7458624163946,2187.0618827836365,2879.8792657953836
120,23.885936757526895,29.31266193019111,34.739387102855325,19.23008115790303,25.96822302345099,33.27382529337291,1979.34902364209,2482.751478525158,2986.1539334082263,1587.9759435742976,2213.0301058070877,2913.3975144689516
121,25.80434239103692,30.412040802070475,35.019739213104025,20.868573601016053,26.625594427760966,33.27382529337291,2005.1575070820793,2513.5470791695807,3021.9366512570823,1608.8445171753137,2240.0909781065634,2947.3968001974467
122,25.808483439989224,30.580194167183077,35.245722423085674,20.904404468925897,26.78282807448923,33.428010757012764,2031.0721729933598,2544.1272733367637,3057.182373680168,1629.8343503466613,2266.8738061810527,2980.6706254908195
123,25.914665911280483,30.778180074147453,35.43790914839103,20.989833171347595,26.945081750334836,33.518248673567804,2057.2702623773107,2575.017401600935,3092.76454082456,1651.056281923322,2293.92164981474,3014.24634970992
124,25.914665911280483,30.778180074147453,35.43790914839103,20.989833171347595,26.945081750334836,33.518248673567804,2084.065847238881,2606.4246232323317,3128.7833992257833,1672.7816119558836,2321.3730599045693,3048.11377955262
125,25.914665911280483,30.778180074147453,35.43790914839103,20.989833171347595,26.945081750334836,33.518248673567804,2109.8701896299176,2636.836664034402,3163.8031384388873,1693.6860164248094,2347.9986543323303,3081.1499144231775
126,25.914665911280483,30.778180074147453,35.43790914839103,20.989833171347595,26.945081750334836,33.436195347946814,2135.9886406298215,2667.6148441085493,3199.2410475872784,1714.8453038777968,2374.943736082665,3114.57792518019
127,25.914665911280483,30.631495560544607,35.367495491683385,20.989833171347595,26.84715318690908,33.428010757012764,2162.2361206549417,2698.556505517702,3234.876890380464,1736.107938315749,2402.0349428366717,3148.1999933152506
128,25.89549562940583,30.631495560544607,35.367495491683385,20.96665649767439,26.84715318690908,33.428010757012764,2188.1316162843477,2729.1880010782465,3270.244385872147,1757.0745948134233,2428.8820960235807,3181.6361886631976
129,25.80434239103692,30.412040802070475,35.019739213104025,20.904404468925897,26.625594427760966,33.03613487055748,2213.123194291859,2758.8382265867012,3304.553258881546,1777.3002790574758,2454.8922316198154,3214.1277485084715
130,24.991578007511148,30.22754563762404,35.019739213104025,20.22568424405236,26.625594427760966,33.03613487055748,2237.0692735123316,2787.4460129906015,3337.8227524688737,1796.6593573693347,2480.039560365989,3245.760758340082
131,24.991578007511148,30.22754563762404,35.367495491683385,20.22568424405236,26.690633050969183,33.428010757012764,2261.3684098785843,2816.6710999258326,3371.9737899730826,1816.2836313304997,2505.7801849254206,3278.3546971845876
132,24.991578007511148,30.22754563762404,35.367495491683385,20.22568424405236,26.690633050969183,33.436195347946814,2285.046600420738,2845.412341632276,3405.7780828438163,1835.3792089894555,2531.1623453635016,3310.7809154921915
133,24.991578007511148,30.22754563762404,35.367495491683385,20.22568424405236,26.690633050969183,33.436195347946814,2308.6560587875583,2874.1358276491355,3439.615596510715,1854.4125608642337,2556.5455754270406,3343.279125346433
134,24.915982523955552,29.650225508454856,34.30887300939856,20.095483186370632,26.010135596234647,32.59393884450599,2333.5720413115137,2904.3633732867597,3475.1547052620076,1874.5080440506042,2583.2362084780098,3377.359562832758
135,24.299136366252622,29.225086935230838,34.15103750420906,19.62427396116511,25.740624559431485,32.59393884450599,2359.0033798324607,2935.042997141649,3511.0826144508387,1895.037093763111,2610.281838633748,3411.7069611137726
