,outflux_sediments,outflux_sediments,outflux_sediments,outflux_intrusive,outflux_intrusive,outflux_intrusive,outflux_volcanics,outflux_volcanics,outflux_volcanics,outflux_mantlelit,outflux_mantlelit,outflux_mantlelit,outflux_total,outflux_total,outflux_total
,min,mean,max,min,mean,max,min,mean,max,min,mean,max,min,mean,max
age,,,,,,,,,,,,,,,
102,14.364517226512078,14.364517226512078,14.364517226512078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3988597529507025,14.364517226512078,14.364517226512078,21.76337697946278
103,13.985870161837884,13.985870161837884,13.985870161837884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.051991018478919,13.985870161837884,13.985870161837884,22.037861180316803
104,13.8711405791402,13.8711405791402,13.8711405791402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.918982667890376,13.8711405791402,13.8711405791402,21.790123247030575
105,13.826200394226682,13.826200394226682,13.826200394226682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.739548792288314,13.826200394226682,13.826200394226682,21.565749186514996
106,13.512921253477508,13.512921253477508,13.512921253477508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.739548792288314,13.512921253477508,13.512921253477508,21.252470045765822
107,12.896516173988717,12.896516173988717,12.896516173988717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.739548792288314,12.896516173988717,12.896516173988717,20.636064966277033
108,12.573339531217835,12.573339531217835,12.573339531217835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.739548792288314,12.573339531217835,12.573339531217835,20.31288832350615
109,11.276497780513019,11.276497780513019,11.276497780513019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.587131289573321,11.276497780513019,11.276497780513019,18.86362907008634
110,10.778206685540704,10.778206685540704,10.778206685540704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38672342259558,10.778206685540704,10.778206685540704,18.164930108136282
111,10.497518809829565,10.497518809829565,10.497518809829565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48301068040448,10.497518809829565,10.497518809829565,15.980529490234044
112,8.314853668476667,8.314853668476667,8.314853668476667,0.0,0.0,0.0,0.0,0.0,0.07532377703015669,0.0,0.0,1.4977435421349767,8.314853668476667,8.314853668476667,9.8879209876418
113,6.830171910872368,6.830171910872368,6.830171910872368,0.0,0.0,0.0,0.0,0.0,0.07532377703015669,0.0,0.0,1.4489695551629254,6.830171910872368,6.830171910872368,8.35446524306545
114,4.200302156967918,4.200302156967918,4.200302156967918,0.0,0.0,0.0,0.0,0.0,0.07532377703015669,0.0,0.0,1.3860621910929787,4.200302156967918,4.200302156967918,5.661688125091054
115,3.5396375763988956,3.5396375763988956,3.5396375763988956,0.0,0.0,0.0,0.0,0.0,0.07532377703015669,0.0,0.0,1.3643969118887647,3.5396375763988956,3.5396375763988956,4.979358265317817
116,1.6645417640898827,1.6645417640898827,1.6645417640898827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6856223827004335,1.6645417640898827,1.6645417640898827,2.3501641467903163
