# Age (kyr)	GMGSL (m)Miller et al. (2024)
48.663944	132.8768
48.675822	129.9796
48.683740	132.2002
48.695618	128.4260
48.701755	129.0952
48.709476	126.9990
48.717197	129.6235
48.725313	127.5151
48.732638	130.9703
48.741150	129.0050
48.748079	129.9080
48.755008	128.3874
48.763521	129.4397
48.770845	127.8972
48.778962	129.0809
48.786683	127.0614
48.794205	129.4445
48.802520	129.1925
48.809647	129.0095
48.818357	127.5875
48.825088	128.4794
48.832215	126.4685
48.840529	129.5158
48.848052	128.3093
48.855971	129.9553
48.871412	131.2607
48.885270	127.9080
48.893584	125.2859
48.900711	128.7943
48.916153	126.5794
48.931594	128.2133
48.950995	124.2731
48.970791	125.2693
48.980689	125.7341
48.993161	130.3799
49.027212	129.3970
49.049978	128.3946
49.069774	128.2146
49.089571	130.9251
49.109367	128.6798
49.129164	130.3134
49.158859	135.8866
49.172104	133.3747
49.177781	133.9201
49.179484	136.0591
49.187242	132.9849
49.196703	135.1981
49.197838	136.9446
49.206163	136.5621
49.215624	137.2891
49.225085	135.0016
49.234546	133.9806
49.235114	137.3973
49.244007	135.8418
49.253468	136.6857
49.254036	137.7029
49.261037	136.2954
49.272390	137.6865
49.281851	137.0341
49.291312	137.7732
49.300772	137.8335
49.319694	137.6341
49.338616	136.7005
49.376460	138.6247
49.395381	138.9040
49.414303	140.6520
49.433225	142.5981
49.452147	141.4184
49.461608	141.9973
49.471069	141.3653
49.489990	140.1078
49.508912	140.8436
49.518373	141.8078
49.527834	140.4392
49.544864	142.0595
49.556217	142.5484
49.565553	141.2696
49.574806	148.9884
49.584059	141.8782
49.593312	141.2611
49.602566	141.3756
49.611819	142.0415
49.621072	142.2316
49.630325	142.1833
49.639578	141.4052
49.648831	142.4792
49.658085	141.7638
49.667338	141.6745
49.676591	142.1722
49.685844	143.9001
49.691812	143.3784
49.697779	144.0371
49.703747	141.9311
49.709715	143.0175
49.715683	142.8283
49.721650	143.2607
49.727618	142.8061
49.733586	143.4231
49.739554	142.8629
49.745521	143.0207
49.751489	142.1260
49.757457	143.1515
49.763425	142.6554
49.769392	143.3061
49.774166	142.5381
49.781328	143.1560
49.787295	141.8636
49.793263	142.9201
49.799231	141.5958
49.805199	141.4295
49.811166	141.3869
49.817134	142.1941
49.823102	141.6248
49.829070	141.1438
49.835037	141.2078
49.841005	141.8051
49.846973	141.7220
49.852941	140.5094
49.858908	140.7021
49.864876	143.0074
49.869911	141.7897
49.874946	140.0345
49.879980	139.4088
49.885015	139.7107
49.890050	138.6421
49.895085	139.4019
49.900119	139.0873
49.905154	139.9151
49.910189	138.4737
49.915224	140.8933
49.920258	138.2309
49.925293	140.3658
49.930328	138.1655
49.935363	140.5243
49.939391	139.1659
49.943418	139.6177
49.945432	141.9321
49.948453	140.6461
49.950468	141.0975
49.955490	139.0384
49.958837	139.5519
49.963859	139.9753
49.967207	139.2663
49.972229	136.7166
49.973066	137.2277
49.977251	137.1319
49.983947	136.9293
49.992316	137.8290
50.000686	136.5859
50.009056	136.5891
50.017426	134.7268
50.025796	137.4044
50.032491	135.3757
50.042535	136.6163
50.050905	133.1511
50.059275	133.4755
50.067644	134.1131
50.074861	134.1928
50.082078	130.9972
50.089294	130.9278
50.096511	129.9133
50.103727	131.9785
50.110944	129.8511
50.118160	129.5613
50.125376	128.4848
50.132593	129.6775
50.139809	128.9674
50.147026	130.3709
50.154242	124.8416
50.161459	126.3074
50.168675	124.8931
50.175892	125.7731
50.183108	125.9190
50.190325	126.9647
50.197541	123.1626
50.204758	122.6853
50.211974	122.4483
50.219191	123.4491
50.226407	122.2428
50.233624	122.2852
50.240840	120.9221
50.248057	122.5962
50.253830	121.8201
50.262490	122.8517
50.269706	120.6799
50.276923	120.8388
50.284139	116.6991
50.291356	120.1467
50.298572	119.1167
50.305789	121.7847
50.313005	119.4415
50.320222	118.9033
50.327438	114.6808
50.334655	117.6539
50.341871	118.1026
50.349088	116.7545
50.356304	115.3994
50.363521	115.4676
50.367626	114.5000
50.376944	118.1180
50.383599	114.7077
50.390254	118.7280
50.396909	113.8345
50.403565	116.1224
50.410220	112.4025
50.416875	114.2392
50.423531	111.4945
50.430186	116.1774
50.435510	115.0474
50.436841	113.8573
50.443497	115.1377
50.450152	110.9935
50.456807	115.8065
50.462131	112.2599
50.470118	119.7666
50.476773	112.3872
50.483428	115.7670
50.490084	113.7124
50.496739	116.9522
50.505812	111.0513
50.515489	111.1696
50.523230	108.8685
50.534843	110.4240
50.544520	117.3022
50.554197	114.1524
50.563874	111.8393
50.573551	108.0927
50.583228	110.4448
50.592905	112.2593
50.602582	110.8426
50.612259	110.6095
50.621936	110.1590
50.631613	106.6955
50.641290	109.2693
50.650967	111.0012
50.660644	110.4756
50.670321	115.3437
50.676127	113.4783
50.679998	115.0465
50.684208	118.7967
50.687015	112.8753
50.691224	108.1162
50.694031	109.0091
50.698240	106.4172
50.701047	106.9230
50.708063	106.7086
50.715079	109.7431
50.720692	105.3400
50.729111	108.4112
50.736127	105.1413
50.743143	108.8669
50.750160	112.0196
50.757176	115.6439
50.764192	113.4592
50.771863	112.3041
50.782158	106.8334
50.792454	108.0282
50.802749	107.3048
50.813044	108.9184
50.823340	111.1133
50.833635	110.7549
50.843930	112.1082
50.854226	117.4306
50.864521	117.5142
50.871414	118.2118
50.878308	115.2287
50.885201	117.5060
50.890716	111.1057
50.898988	111.5427
50.905882	112.3854
50.912775	114.9268
50.926562	111.9131
50.940349	116.9608
50.947242	117.2545
50.978366	113.7797
50.989276	114.5123
51.000186	118.1154
51.022007	118.4345
51.032917	114.4743
51.041945	121.3721
51.060001	118.0322
51.069028	118.2794
51.078056	118.8252
51.087084	118.5162
51.096112	120.3281
51.105140	122.7743
51.123195	126.9510
51.132223	128.7436
51.141251	129.3763
51.145232	123.6288
51.165136	122.7619
51.173097	124.6043
51.177078	127.7493
51.185039	129.2839
51.189816	132.8369
51.192205	132.5733
51.194486	132.3839
51.195972	127.8182
51.201914	126.5007
51.210826	126.6112
51.216768	127.6493
51.225681	138.8504
51.231622	127.0409
51.240535	126.9319
51.246477	128.8220
51.255389	128.8051
51.270244	128.7163
51.285098	131.3231
51.314807	129.9951
51.320749	132.1123
51.329661	132.7337
51.335603	131.8831
51.344516	133.5606
51.351581	134.3625
51.362741	130.2921
51.370181	131.5057
51.381341	129.7318
51.388781	132.8368
51.399941	130.4962
51.407380	130.7887
51.418540	133.1352
51.427840	131.6193
51.437140	133.0210
51.446440	130.1058
51.455740	131.9269
51.464451	133.1942
51.478154	130.7653
51.489572	131.2962
51.500991	139.5510
51.510126	133.2449
51.523828	131.7135
51.532963	136.2396
51.551233	129.9451
51.555800	136.3248
51.570294	131.0005
51.582372	131.4059
51.594450	133.4418
51.606528	130.0478
51.618606	130.0870
51.628269	133.8155
51.640347	132.0279
51.652425	132.0103
51.666918	129.0018
51.676581	131.2201
51.691075	129.6531
51.715231	131.4398
51.724893	131.4170
51.739387	129.2437
51.749049	131.9016
51.761127	128.3214
51.773205	131.3369
51.797361	129.5319
51.821517	129.8979
51.836011	126.1331
51.845674	127.2784
51.854999	128.5768
51.861215	132.5652
51.870540	127.9628
51.876756	124.6865
51.886081	125.2932
51.892297	125.6026
51.901622	124.6378
51.907839	124.4535
51.917163	125.9650
51.923380	125.7085
51.932704	125.0749
51.938921	126.8642
51.948245	126.0483
51.954462	124.3476
51.963786	124.6262
51.970002	126.3887
51.978766	127.0890
51.984609	125.2931
51.993372	121.0212
51.999215	118.2758
52.007979	119.3226
52.012360	119.5233
52.023343	119.1253
52.028580	119.5588
52.029691	119.5779
52.039213	119.7099
52.045561	118.0384
52.055082	117.1873
52.058517	114.3300
52.064242	114.4929
52.077983	115.8380
52.081876	113.1985
52.087143	114.4450
52.100884	116.0774
52.110044	115.9363
52.123784	117.2177
52.132945	118.3777
52.155846	113.8628
52.167296	115.1724
52.178747	114.9163
52.190197	116.9728
52.199138	110.1867
52.206292	116.5487
52.213445	112.1456
52.224175	115.7729
52.233295	114.3470
52.234904	110.2332
52.242058	119.8342
52.249211	113.1808
52.251174	112.9762
52.256238	117.1806
52.263224	112.5838
52.268638	112.3345
52.270210	107.0531
52.278942	114.9934
52.286103	104.8492
52.287675	106.0769
52.291168	115.0949
52.296407	112.5133
52.305140	104.5671
52.308632	113.0672
52.320858	111.1433
52.322604	108.6798
52.327844	121.9868
52.340069	116.6588
52.357534	110.2561
52.374998	108.7824
52.382382	111.3152
52.393931	107.3986
52.408699	113.5822
52.409078	110.4590
52.412865	108.0401
52.420438	111.8013
52.431798	109.4144
52.435016	111.9862
52.441264	114.0378
52.450731	106.7778
52.457736	113.2513
52.462091	115.4021
52.469664	112.2256
52.476517	115.4361
52.487699	110.1129
52.493109	110.3916
52.496175	116.1177
52.505733	110.8308
52.512947	112.7719
52.516915	112.6411
52.523768	111.5466
52.530982	113.1661
52.542181	113.1695
52.562254	108.0974
52.564000	106.5513
52.585819	112.7945
52.586692	109.6930
52.610038	110.9151
52.626188	112.6231
52.629203	113.9638
52.631508	116.8731
52.643922	115.3115
52.648178	113.8068
52.661655	116.5971
52.667152	114.4278
52.679388	114.1379
52.686304	114.0912
52.697121	116.1458
52.705456	117.4115
52.705988	120.5496
52.714854	119.3578
52.724608	116.8557
52.732588	118.4213
52.743582	117.0437
52.749956	117.0977
52.759868	130.0482
52.761685	119.9096
52.766475	116.8432
52.778038	124.4932
52.782994	118.4357
52.791253	121.5205
52.799512	121.2212
52.801164	122.8346
52.807772	121.8637
52.816031	120.9798
52.818344	120.6090
52.832550	122.5574
52.832880	129.0897
52.854711	128.8170
52.857440	127.3243
52.876542	129.6455
52.884039	124.1015
52.902385	126.7168
52.913189	126.7557
52.920732	125.2201
52.931128	128.4086
52.938501	124.4042
52.947077	127.8730
52.954253	126.8645
52.963927	127.6966
52.968853	129.5592
52.982559	130.0697
52.992411	128.7578
53.001406	130.8635
53.013827	129.1272
53.020038	129.6998
53.035243	130.1618
53.038456	129.6403
53.056660	133.5846
53.056874	129.3324
53.075506	130.2409
53.093924	128.2666
53.112342	129.3941
53.130760	127.2343
53.142325	131.5040
53.149178	131.7705
53.163741	130.2794
53.171237	129.7483
53.185158	130.4213
53.206574	129.2821
53.222483	131.3014
53.231154	131.8665
53.237386	133.5974
53.242805	131.5667
53.256359	135.8209
53.303021	132.8789
53.312354	131.0240
53.324952	131.3478
53.326352	130.3747
53.335685	132.5949
53.349683	130.8514
53.350616	131.8826
53.366015	132.1022
53.376280	129.9306
53.387013	132.9145
53.453039	131.6773
53.475670	132.9467
53.478703	134.4449
53.496668	135.6087
53.504367	134.3933
53.519999	137.6278
53.530031	137.7542
53.539124	138.6335
53.548008	140.6925
53.554500	140.3030
53.584278	138.5224
53.592090	139.3966
53.632126	137.8996
53.656050	141.8942
53.659093	142.4611
53.666836	144.0959
53.667818	143.7841
53.678520	144.1109
53.682998	145.1169
53.700385	142.5400
53.709521	142.8150
53.728973	143.1247
53.738993	143.2116
53.757561	143.9497
53.769685	145.1555
53.782841	144.5682
53.790322	146.7440
53.807090	146.1962
53.831338	145.4308
53.865131	147.2917
53.944772	146.7691
53.984282	144.3703
53.989575	144.4298
53.998650	144.9007
54.004699	143.7401
54.013018	144.2103
54.019824	144.3784
54.027386	145.4946
54.033436	144.7142
54.041754	146.3728
54.048560	145.6468
54.062567	142.3373
54.080154	144.9080
54.109916	141.9522
54.125248	141.2946
54.157265	140.7280
54.170342	139.9606
54.205065	140.6721
54.210927	140.3198
54.251512	138.1042
54.252414	137.8371
54.266393	137.8497
54.299763	136.3144
54.301116	136.1423
54.311036	135.7198
54.337191	133.9405
54.346210	133.4622
54.355229	134.3974
54.377776	133.4943
54.399421	131.9436
54.422870	131.0010
54.444064	130.0911
54.463455	129.8217
54.485512	127.9533
54.507569	126.6433
54.525215	124.4193
54.547673	124.9095
54.564517	119.4322
54.587777	121.5902
54.604220	118.1829
54.627881	120.3758
54.643522	112.9941
54.667985	116.7072
54.683225	109.5723
54.704079	114.2851
54.722527	107.6783
54.744183	120.5804
54.768633	106.7239
54.798516	111.3517
54.821878	100.3094
54.852848	111.6919
54.864514	100.1983
54.880625	107.4859
54.891735	104.3399
54.905624	107.5190
54.915623	101.8486
54.930623	105.9218
54.939233	98.3084
54.952844	102.2983
54.963121	95.4882
54.977844	103.6934
54.989916	95.8329
54.999062	99.0613
55.014427	100.7665
55.021378	93.4413
55.037474	101.0957
55.051010	101.6594
55.052474	117.1317
55.058327	106.6098
55.071939	102.1187
55.102417	101.1149
55.108631	105.1444
55.120467	95.9232
55.135262	104.0997
55.138221	110.3846
55.153016	107.0024
55.170771	109.9676
55.179648	104.4908
55.193851	109.2789
55.194443	104.4453
55.209238	108.0601
55.224033	103.1955
55.224329	109.4079
55.226992	106.2622
55.238829	103.3862
55.253624	104.5776
55.255103	101.9782
55.256583	103.7845
55.277296	105.6683
55.285581	104.5028
55.286173	108.9202
55.306887	107.4506
55.316060	103.0613
55.336477	106.9726
55.345354	109.1157
55.346538	106.2769
55.369231	112.7600
55.376230	106.6439
55.378680	109.3779
55.404226	107.5990
55.411224	109.9536
55.414724	106.0433
55.442719	110.2413
55.446569	106.6109
55.449718	104.1895
55.477714	107.9667
55.482263	108.4904
55.484712	105.6645
55.512708	109.2037
55.517607	106.3335
55.519707	107.4679
55.547702	105.8870
55.552951	107.1523
55.554701	106.6970
55.556451	109.6303
55.582696	109.3830
55.588296	103.0386
55.589484	104.7926
55.589781	106.1374
55.606705	103.8059
55.618582	106.6052
55.619176	108.2034
55.623332	104.8219
55.636694	107.3332
55.648570	104.1424
55.648867	106.0002
55.650055	112.9125
55.660928	105.6068
55.671800	109.5763
55.673250	104.8466
55.673250	103.2184
55.682673	102.8189
55.690888	98.8879
55.696203	104.6059
55.697412	106.2174
55.697653	100.7113
55.704418	103.3514
55.709734	102.1408
55.715291	108.2320
55.721573	102.6761
55.722164	103.1371
55.725315	102.8317
55.729648	103.4954
55.734178	106.6869
55.738510	103.4086
55.741268	104.8984
55.742055	103.5562
55.743040	103.5024
55.747373	102.8768
55.751903	101.9863
55.756236	106.2501
55.760765	104.0811
55.760962	107.5650
55.761356	106.0040
55.764901	103.0122
55.769234	107.3004
55.771204	107.9954
55.773370	134.6219
55.775536	108.2189
55.777506	105.0389
55.778491	103.9375
55.779672	108.6083
55.780657	104.9035
55.781839	106.0200
55.783808	108.3402
55.785975	96.6752
55.790110	105.6619
55.794443	105.0149
55.795625	106.1981
55.798579	106.1787
55.800352	107.4184
55.800746	111.3378
55.802912	106.4255
55.804881	100.9140
55.807048	107.9933
55.811184	108.3294
55.812759	108.4044
55.815517	111.3346
55.817486	108.8694
55.820982	102.0946
55.821618	109.2510
55.824478	107.0719
55.827656	107.3432
55.831153	113.3299
55.837509	111.4021
55.851494	115.2353
55.853400	113.6052
55.854990	112.6828
55.858486	113.8511
55.861664	113.7125
55.865160	116.8729
55.865160	113.8392
55.868656	116.8168
55.871834	112.0876
55.875331	115.9537
55.878827	118.2137
55.882005	118.5886
55.885183	111.7780
55.885501	116.1828
55.888997	122.4299
55.892175	120.7453
55.893129	104.7582
55.895671	126.5957
55.899168	119.4247
55.902664	113.4608
55.905842	104.2625
55.909338	123.8834
55.912834	125.1775
55.916012	110.7658
55.916966	109.6766
55.919509	107.7681
55.923005	85.2225
55.926183	108.3671
55.929679	108.8986
55.935686	113.5327
55.941570	109.0309
55.943139	104.0279
55.961183	109.3944
55.980796	111.9665
55.990602	106.5988
56.000409	110.5100
56.010216	109.2692
56.020022	107.1315
56.059248	110.0068
56.088668	113.5699
56.108281	113.0753
56.127894	111.3196
56.135739	113.3126
56.147507	116.9556
56.163818	108.9555
56.180128	108.2555
56.196439	109.3751
56.212749	110.6358
56.229060	113.8442
56.245370	112.8212
56.261681	105.9611
56.277991	111.0749
56.294302	109.0971
56.310612	106.3585
56.326923	110.3956
56.339971	109.8785
56.359544	109.8751
56.372592	109.7108
56.392165	111.1955
56.408475	111.9952
56.424786	113.8997
56.441096	113.1729
56.457407	112.5955
56.470455	114.6443
56.490028	116.0455
56.506338	116.5139
56.522649	112.4541
56.545483	121.5781
56.555270	121.8248
56.587891	116.3182
56.604201	121.6040
56.620512	118.2003
56.653133	121.2510
56.685754	119.3874
56.698802	123.2285
56.718375	135.9212
56.750996	124.6887
56.768497	122.9095
56.785998	124.0847
56.821000	124.4073
56.856000	130.5218
56.864569	125.3941
56.882685	123.9499
56.882930	121.4084
56.889050	119.7506
56.895170	121.5155
56.931892	118.8535
56.936789	119.4935
56.950253	122.0804
56.956374	115.4659
56.962494	119.1406
56.970930	114.4682
56.979367	115.1279
56.987803	113.9732
56.996240	119.6950
57.004676	117.9411
57.013113	119.5158
57.021549	116.4110
57.029986	120.5767
57.036735	120.1897
57.040110	121.4814
57.046859	117.8851
57.056983	120.3309
57.065419	116.1874
57.082292	116.9344
57.090729	122.0405
57.099165	117.0440
57.107602	122.5547
57.116038	121.1494
57.124475	121.8187
57.129537	120.2777
57.137973	118.1542
57.141348	124.0900
57.149784	120.8517
57.158221	125.7035
57.166657	113.9841
57.175094	121.1305
57.178468	116.3904
57.186905	114.7848
57.195341	122.2480
57.203778	118.5735
57.212214	116.9860
57.220651	124.7232
57.237524	119.5306
57.242308	127.8648
57.285364	127.8783
57.290148	127.9034
57.293338	128.8055
57.301311	129.3021
57.337989	131.8452
57.353936	133.7875
57.368504	132.0510
57.375099	133.4237
57.381694	131.4225
57.388289	133.1374
57.394884	131.9371
57.401479	133.6770
57.408074	133.2451
57.414669	133.9526
57.421264	134.1335
57.427859	134.1182
57.434454	135.7633
57.441048	136.3290
57.447643	136.8765
57.454238	135.3435
57.460833	139.0528
57.467428	136.2650
57.474023	137.9752
57.480618	138.2153
57.487213	139.1017
57.493808	138.2287
57.500403	136.3876
57.505679	138.9245
57.513593	138.5183
57.520188	139.1548
57.526782	139.7738
57.533377	140.3138
57.539972	141.1175
57.546567	142.6509
57.553162	141.7575
57.557119	142.0620
57.566352	144.0964
57.570309	143.4906
57.579542	140.9099
57.586137	141.2518
57.592732	141.8953
57.599327	142.7659
57.605922	141.6740
57.612517	143.5809
57.619111	144.5216
57.632301	143.2598
57.638896	145.0915
57.645491	144.7020
57.658681	144.4920
57.672603	144.1307
57.681006	144.6930
57.686607	145.4174
57.707613	145.8580
57.735620	144.0375
57.742622	145.4286
57.749624	145.8788
57.756625	143.9201
57.763627	146.1496
57.770629	144.0309
57.777631	146.8996
57.784633	144.6958
57.791635	142.5167
57.798637	143.0228
57.805638	142.1275
57.812640	143.6073
57.819642	142.1489
57.826644	142.8091
57.833646	142.4780
57.840648	143.6991
57.847649	141.3956
57.854651	144.8549
57.861653	141.6130
57.867255	145.6077
57.875657	140.3809
57.882659	140.5778
57.889661	139.8244
57.896662	141.7555
57.903664	139.9942
57.910666	140.5112
57.917668	137.6141
57.924670	140.8357
57.931672	138.9768
57.938673	140.7860
57.945675	137.5062
57.952677	137.3310
57.959679	140.5070
57.966681	140.8897
57.973683	135.0545
57.980685	137.3529
57.987686	136.4988
57.994688	135.6694
58.001690	142.9690
58.008692	134.7533
58.015694	137.1615
58.022696	134.4977
58.029697	132.2143
58.036699	135.0886
58.043701	133.6880
58.050703	135.6401
58.057705	162.0009
58.064707	132.9189
58.068488	131.1567
58.071709	133.5513
58.071709	133.2619
58.074089	130.4287
58.085712	132.0144
58.090894	130.5484
58.096495	129.9749
58.099716	130.1641
58.102097	127.3334
58.107698	127.6808
58.113299	127.9276
58.113720	127.1147
58.119041	128.3497
58.127737	127.0700
58.131023	126.4185
58.136241	125.7233
58.144937	125.7493
58.153440	123.4512
58.162137	125.4811
58.169674	124.6967
58.170833	122.6082
58.179336	125.8154
58.188033	122.9560
58.188999	123.7504
58.196536	121.7554
58.205232	122.3233
58.208324	143.1862
58.213929	120.0159
58.222432	120.0606
58.227650	126.0240
58.231128	121.5905
58.239631	119.2622
58.246975	121.0678
58.248328	119.7653
58.257024	120.7675
58.265527	119.6650
58.266300	120.0815
58.274224	117.4129
58.282727	121.9078
58.285626	126.2301
58.291423	118.2470
58.300120	117.5162
58.304951	120.2465
58.308623	118.8848
58.317319	118.6591
58.324277	123.6545
58.325823	123.1003
58.334519	118.3106
58.343602	120.2489
58.360608	116.5898
58.362927	125.4063
58.369498	119.0394
58.378388	116.5135
58.382253	133.5721
58.387277	118.8609
58.401578	125.8600
58.440229	120.9273
58.459554	127.0499
58.459941	121.4280
58.478268	120.7331
58.478638	120.2907
58.487718	117.4172
58.496799	123.3039
58.496984	117.9179
58.506249	119.5965
58.515329	125.0514
58.515515	117.9181
58.524780	122.9772
58.533860	122.2585
58.543311	118.9166
58.552391	125.4528
58.552391	119.5325
