,net_carbon_outflux,net_carbon_outflux,net_carbon_outflux,net_carbon_outflux_with_sediment_storage,net_carbon_outflux_with_sediment_storage,net_carbon_outflux_with_sediment_storage,net_carbon_outflux_with_sediment_storage_biased,net_carbon_outflux_with_sediment_storage_biased,net_carbon_outflux_with_sediment_storage_biased,ratschbacher_net_carbon_outflux,ratschbacher_net_carbon_outflux,ratschbacher_net_carbon_outflux
,min,mean,max,min,mean,max,min,mean,max,min,mean,max
Age (Ma),,,,,,,,,,,,
62,25.889681217522103,56.70022469529762,110.97202644564427,20.734929252522104,50.902073310297624,104.53047552564428,20.734929252522104,50.902073310297624,104.53047552564428,-7.105361588181005,13.111470332785927,29.182535013400518
63,24.72559238613495,55.36374083861632,110.06995544485349,19.670261491134948,49.67534180361632,103.74848815485349,19.670261491134948,49.67534180361632,103.74848815485349,-8.720376323721986,11.942088303780885,27.842191770583256
64,24.84834449184308,57.41347634407323,108.83339586873299,19.82933538184308,51.76556442907323,102.55658150373299,19.82933538184308,51.76556442907323,102.55658150373299,-8.545428094125768,11.493581882990405,27.496856628359367
65,25.506234571274824,57.992245591421906,109.64338511813578,20.508365108274823,52.367260476421905,103.39128446813578,20.508365108274823,52.367260476421905,103.39128446813578,-8.12104068839976,12.175425382968598,28.01237014807429
66,28.22020191746426,60.132906724526634,115.68085014551646,23.27244091546426,54.56653508952663,109.49586785551647,23.27244091546426,54.56653508952663,109.49586785551647,-6.674908794476096,13.651945093059112,29.39253789444121
67,27.73632828623238,59.59080867359163,114.93028109275656,22.815464800232377,54.05609386859163,108.78171495275656,22.815464800232377,54.05609386859163,108.78171495275656,-6.873272197382384,13.242134037639794,28.907922100918583
68,26.460626756100083,58.71478179136777,114.65205091647582,22.050616024100083,53.75534522536777,109.14318844647582,22.050616024100083,53.75534522536777,109.14318844647582,-6.627877936170584,13.29267010309384,28.724583866941707
69,26.797595155644856,59.52631659025149,109.2051760314406,22.438150123644856,54.62360272425149,103.7591935964406,22.438150123644856,54.62360272425149,103.7591935964406,-5.243702104314025,14.258978182980321,29.435446299476077
70,23.229001146351955,57.02733254548118,108.91826662936491,19.129279327351956,52.418645930481176,103.8006151543649,19.129279327351956,52.418645930481176,103.8006151543649,-5.177895467396681,14.523742861164983,29.74133666884186
71,23.291309173781315,55.74394591026295,104.83221635749895,19.435683434781314,51.40598580726295,100.01192195149895,19.435683434781314,51.40598580726295,100.01192195149895,-5.103138569271422,14.628620825187298,29.764975045647603
72,19.345994045491402,48.490036160351565,88.2015698271037,15.657053277491402,44.34097962235157,83.59239751310369,15.657053277491402,44.34097962235157,83.59239751310369,-5.412854468732611,14.202451429017131,29.31075199636333
73,17.286293877472865,46.24183433242757,86.3326045227103,13.671728047472865,42.17714559642757,81.81779281971029,13.671728047472865,42.17714559642757,81.81779281971029,-5.609563771279312,13.941491161885054,28.882149703430414
74,13.491505964652333,42.071708099438965,81.14985362939038,10.082075791652333,38.23837185643897,76.89261113439038,10.082075791652333,38.23837185643897,76.89261113439038,-7.961750999003321,11.677391158421258,26.432060378774125
75,11.818002831503001,40.02496096771238,79.02401353308221,8.335046033503001,36.10901538971238,74.6750793200822,8.335046033503001,36.10901538971238,74.6750793200822,-9.237991146561647,10.44362193891876,25.205690963323654
76,11.013300049939318,38.92377440034805,78.70721693859201,7.659881567939317,35.15503371034805,74.52315408559201,7.659881567939317,35.15503371034805,74.52315408559201,-10.206741262752523,9.863166407731484,24.507983904733386
77,10.432185334083272,37.89608975020181,78.6579090133256,7.093264898083271,34.14793871820181,74.50052748832559,7.093264898083271,34.14793871820181,74.50052748832559,-10.310197842567355,9.850075294431363,24.425608360946534
78,10.124720398990718,36.11101980274746,78.35772249709785,6.823626721990718,32.40011198574746,74.23700053509785,6.823626721990718,32.40011198574746,74.23700053509785,-10.435338143320145,9.700703025181618,24.29925931309515
79,9.900331501347637,35.88489710946025,78.16715123307971,6.611006315347637,32.182543415460245,74.0517688920797,6.611006315347637,32.182543415460245,74.0517688920797,-10.342607156095411,9.596148959345406,24.210373412399143
80,9.604494426409751,37.57021559546476,77.37652013053044,6.548230464409751,34.12534871446476,73.54305042753043,6.548230464409751,34.12534871446476,73.54305042753043,-10.29768853515165,8.988926374757753,23.686017795648823
81,9.512551880292172,37.479116738484606,76.5736250638555,7.113458482292172,34.774592491484604,73.5636700028555,7.113458482292172,34.774592491484604,73.5636700028555,-9.33487144522924,9.019396145228583,23.73473321604139
82,9.682416131006832,37.893149027887965,77.13947786733549,7.675104141006832,35.64174373688797,74.64397920133548,7.675104141006832,35.64174373688797,74.64397920133548,-8.95088163830151,9.554997062082926,24.53190413236875
83,13.295369598581935,46.205451667538156,88.28872504682829,11.333870868581934,44.011652817538156,85.86262601982828,11.333870868581934,44.011652817538156,85.86262601982828,-8.622874096659046,10.216247658683514,25.324861190846825
84,15.026932706518693,47.74438493478239,89.34854036302583,13.196600293518692,45.69901057078239,87.08515745302583,13.196600293518692,45.69901057078239,87.08515745302583,-6.891046979986442,11.522156711057747,26.18693402127777
85,14.218939573325777,46.978375519932136,89.35087413101584,12.405011908325777,44.943857219932134,87.09873190701585,12.405011908325777,44.943857219932134,87.09873190701585,-7.4975597651231425,10.881707834324082,25.58439977137374
